,RateCodeID,count(date),avg(Trip_distance_abs),stddev_samp(Trip_distance_abs),min(Trip_distance_abs),max(Trip_distance_abs),avg(speed),stddev_samp(speed),min(speed),max(speed),avg(Efficiency),stddev_samp(Efficiency),min(Efficiency),max(Efficiency)
0,3,19229,17.321800405637315,9.785105706630313,0.01,185.72,0.4733611286737236,0.18938791019255258,0.17001733102253033,1.2413793103448274,14.979679511389957,62.647958982019325,0.0,1200.0
1,5,517712,5.2496650647464165,5.770915894738702,0.01,659.58,0.3186626103608513,0.15589148825596727,0.17000369412633912,1.248,16.375322612388953,165.22262506236444,0.0,23400.0
2,6,323,1.7383900928792566,2.85206537499679,0.03,26.8,0.34544341608876794,0.20770283899395847,0.17012658227848104,1.1142857142857143,4.275483922401222,6.086711696098006,0.030199315482182406,41.25
3,1,28538848,3.434501607773425,3.075282688552563,0.01,439.53,0.2551826482131799,0.08591615126645254,0.17000255950857435,1.2499999999999998,1.120599705958767,1.7702646756924392,0.0,6000.0
4,4,18832,14.730896346644013,13.08596626641225,0.1,391.09,0.4655440141694773,0.16447730341630198,0.17002341920374708,1.2296819787985864,1.857018906533212,0.7385758854445629,0.0,21.428571428571427
5,2,87887,15.866176567637995,6.6569564964957,0.01,61.19,0.4577664378862168,0.16090570428777018,0.17004048582995948,1.2475247524752475,54.208504363929784,220.6065009723003,0.0,3120.0
