,date,not_tip,count(date)
588,2014-05-19 00:00:00,False,15808
589,2014-08-13 00:00:00,False,16240
590,2015-02-02 00:00:00,False,1221
591,2015-03-13 00:00:00,False,2742
592,2015-04-07 00:00:00,False,2256
593,2015-04-19 00:00:00,False,2976
594,2015-06-09 00:00:00,True,11774
595,2015-06-12 00:00:00,True,15401
596,2015-09-07 00:00:00,True,13896
597,2016-01-18 00:00:00,True,13263
598,2016-02-01 00:00:00,False,1793
599,2016-05-07 00:00:00,False,2966
600,2016-05-27 00:00:00,False,2184
601,2014-03-06 00:00:00,True,6729
602,2014-06-20 00:00:00,True,12402
603,2014-09-16 00:00:00,True,10119
604,2014-10-22 00:00:00,False,16225
605,2014-10-23 00:00:00,False,16339
606,2015-06-23 00:00:00,True,11490
607,2016-04-11 00:00:00,False,2004
608,2016-04-16 00:00:00,False,2941
609,2014-03-18 00:00:00,True,5927
610,2014-04-28 00:00:00,True,8720
611,2014-07-15 00:00:00,True,9734
612,2014-11-27 00:00:00,False,26232
613,2015-06-09 00:00:00,False,1782
614,2015-08-31 00:00:00,True,11170
615,2016-01-14 00:00:00,True,12949
616,2016-02-20 00:00:00,True,21414
617,2016-05-15 00:00:00,True,19444
618,2014-03-13 00:00:00,False,14958
619,2014-04-23 00:00:00,True,10766
620,2014-09-29 00:00:00,False,15532
621,2015-01-17 00:00:00,True,20186
622,2015-02-05 00:00:00,False,2068
623,2015-02-17 00:00:00,True,10857
624,2015-04-12 00:00:00,False,2818
625,2015-06-30 00:00:00,True,11390
626,2016-03-29 00:00:00,True,12260
627,2015-01-22 00:00:00,True,13347
628,2015-03-14 00:00:00,True,21661
629,2015-04-13 00:00:00,False,1858
630,2015-04-14 00:00:00,True,10647
631,2015-04-28 00:00:00,True,11783
632,2016-06-03 00:00:00,False,2131
633,2014-02-03 00:00:00,False,33
634,2014-02-10 00:00:00,False,45
635,2014-02-19 00:00:00,False,9954
636,2014-06-18 00:00:00,False,15982
637,2015-01-14 00:00:00,False,1861
638,2015-07-02 00:00:00,False,2243
639,2015-10-17 00:00:00,False,2923
640,2014-05-09 00:00:00,False,19681
